CAL_DT,CAL_TYPE_DESC,DAY_OF_WK_NUM,DAY_OF_WK_DESC,YR_NUM,WK_NUM,YR_WK_NUM,MNTH_NUM,YR_MNTH_NUM,QTR_NUM,YR_QTR_NUM
2003-06-25,Fiscal,3,Wednesday,2003,26,200326,6,20036,2,20032
2003-06-10,Fiscal,2,Tuesday,2003,24,200324,6,20036,2,20032
2019-11-15,Fiscal,5,Friday,2019,46,201946,11,201911,4,20194
2023-02-18,Fiscal,6,Saturday,2023,7,202307,2,20232,1,20231
2016-05-23,Fiscal,1,Monday,2016,21,201621,5,20165,2,20162
2018-06-04,Fiscal,1,Monday,2018,23,201823,6,20186,2,20182
2011-11-13,Fiscal,0,Sunday,2011,46,201146,11,201111,4,20114
2010-12-07,Fiscal,2,Tuesday,2010,49,201049,12,201012,4,20104
2022-10-31,Fiscal,1,Monday,2022,44,202244,10,202210,4,20224
2018-05-17,Fiscal,4,Thursday,2018,20,201820,5,20185,2,20182
2005-12-10,Fiscal,6,Saturday,2005,49,200549,12,200512,4,20054
1999-11-26,Fiscal,5,Friday,1999,48,199948,12,199912,4,19994
2023-09-07,Fiscal,4,Thursday,2023,36,202336,9,20239,3,20233
2007-07-17,Fiscal,2,Tuesday,2007,29,200729,7,20077,3,20073
2017-07-11,Fiscal,2,Tuesday,2017,28,201728,7,20177,3,20173
2008-05-06,Fiscal,2,Tuesday,2008,19,200819,5,20085,2,20082
2025-03-29,Fiscal,6,Saturday,2025,13,202513,3,20253,1,20251
1999-09-28,Fiscal,2,Tuesday,1999,40,199940,10,199910,4,19994
2009-11-23,Fiscal,1,Monday,2009,48,200948,11,200911,4,20094
2013-12-29,Fiscal,0,Sunday,2014,1,201401,1,20141,1,20141
2015-06-05,Fiscal,5,Friday,2015,23,201523,6,20156,2,20152
2023-11-19,Fiscal,0,Sunday,2023,47,202347,11,202311,4,20234
2004-10-04,Fiscal,1,Monday,2004,41,200441,10,200410,4,20044
1999-03-21,Fiscal,0,Sunday,1999,13,199913,3,19993,1,19991
2017-11-16,Fiscal,4,Thursday,2017,46,201746,11,201711,4,20174
2003-10-11,Fiscal,6,Saturday,2003,41,200341,10,200310,4,20034
2021-02-17,Fiscal,3,Wednesday,2021,7,202107,2,20212,1,20211
2008-10-05,Fiscal,0,Sunday,2008,41,200841,10,200810,4,20084
2006-06-05,Fiscal,1,Monday,2006,23,200623,6,20066,2,20062
2002-04-14,Fiscal,0,Sunday,2002,16,200216,4,20024,2,20022
2023-08-28,Fiscal,1,Monday,2023,35,202335,8,20238,3,20233
1999-10-16,Fiscal,6,Saturday,1999,42,199942,10,199910,4,19994
2008-09-27,Fiscal,6,Saturday,2008,39,200839,9,20089,3,20083
2011-03-09,Fiscal,3,Wednesday,2011,10,201110,3,20113,1,20111
2019-02-24,Fiscal,0,Sunday,2019,9,201909,2,20192,1,20191
2022-02-23,Fiscal,3,Wednesday,2022,8,202208,2,20222,1,20221
2010-11-09,Fiscal,2,Tuesday,2010,45,201045,11,201011,4,20104
2011-08-21,Fiscal,0,Sunday,2011,34,201134,8,20118,3,20113
2015-02-07,Fiscal,6,Saturday,2015,6,201506,2,20152,1,20151
2023-02-22,Fiscal,3,Wednesday,2023,8,202308,2,20232,1,20231
1999-09-16,Fiscal,4,Thursday,1999,38,199938,9,19999,3,19993
2018-02-27,Fiscal,2,Tuesday,2018,9,201809,2,20182,1,20181
2014-06-29,Fiscal,0,Sunday,2014,27,201427,7,20147,3,20143
2019-01-06,Fiscal,0,Sunday,2019,2,201902,1,20191,1,20191
2025-05-06,Fiscal,2,Tuesday,2025,19,202519,5,20255,2,20252
2001-06-15,Fiscal,5,Friday,2001,24,200124,6,20016,2,20012
2009-01-14,Fiscal,3,Wednesday,2009,3,200903,1,20091,1,20091
2012-03-03,Fiscal,6,Saturday,2012,9,201209,2,20122,1,20121
2026-09-18,Fiscal,5,Friday,2026,38,202638,9,20269,3,20263
2006-08-11,Fiscal,5,Friday,2006,32,200632,8,20068,3,20063
2014-03-05,Fiscal,3,Wednesday,2014,10,201410,3,20143,1,20141
2014-12-18,Fiscal,4,Thursday,2014,51,201451,12,201412,4,20144
2022-06-27,Fiscal,1,Monday,2022,26,202226,6,20226,2,20222
2001-05-04,Fiscal,5,Friday,2001,18,200118,5,20015,2,20012
2008-07-25,Fiscal,5,Friday,2008,30,200830,7,20087,3,20083
2011-09-11,Fiscal,0,Sunday,2011,37,201137,9,20119,3,20113
2019-03-01,Fiscal,5,Friday,2019,9,201909,2,20192,1,20191
2021-12-23,Fiscal,4,Thursday,2021,51,202151,12,202112,4,20214
1999-11-17,Fiscal,3,Wednesday,1999,47,199947,11,199911,4,19994
2020-01-06,Fiscal,1,Monday,2020,2,202002,1,20201,1,20201
2017-03-31,Fiscal,5,Friday,2017,13,201713,3,20173,1,20171
2004-08-07,Fiscal,6,Saturday,2004,32,200432,8,20048,3,20043
2020-08-17,Fiscal,1,Monday,2020,34,202034,8,20208,3,20203
2008-04-11,Fiscal,5,Friday,2008,15,200815,4,20084,2,20082
2011-05-01,Fiscal,0,Sunday,2011,18,201118,4,20114,2,20112
2001-07-15,Fiscal,0,Sunday,2001,29,200129,7,20017,3,20013
2022-11-25,Fiscal,5,Friday,2022,47,202247,11,202211,4,20224
2005-06-30,Fiscal,4,Thursday,2005,26,200526,6,20056,2,20052
2017-10-14,Fiscal,6,Saturday,2017,41,201741,10,201710,4,20174
2019-03-25,Fiscal,1,Monday,2019,13,201913,3,20193,1,20191
2023-02-19,Fiscal,0,Sunday,2023,8,202308,2,20232,1,20231
2018-06-10,Fiscal,0,Sunday,2018,24,201824,6,20186,2,20182
2012-04-23,Fiscal,1,Monday,2012,17,201217,4,20124,2,20122
2005-08-10,Fiscal,3,Wednesday,2005,32,200532,8,20058,3,20053
2023-07-16,Fiscal,0,Sunday,2023,29,202329,7,20237,3,20233
2024-05-14,Fiscal,2,Tuesday,2024,20,202420,5,20245,2,20242
2009-09-24,Fiscal,4,Thursday,2009,39,200939,9,20099,3,20093
2017-10-19,Fiscal,4,Thursday,2017,42,201742,10,201710,4,20174
2000-10-31,Fiscal,2,Tuesday,2000,45,200045,11,200011,4,20004
2022-06-06,Fiscal,1,Monday,2022,23,202223,6,20226,2,20222
2006-05-05,Fiscal,5,Friday,2006,18,200618,4,20064,2,20062
2014-02-06,Fiscal,4,Thursday,2014,6,201406,2,20142,1,20141
1999-08-04,Fiscal,3,Wednesday,1999,32,199932,8,19998,3,19993
2022-06-25,Fiscal,6,Saturday,2022,25,202225,6,20226,2,20222
2010-01-22,Fiscal,5,Friday,2010,3,201003,1,20101,1,20101
2000-05-06,Fiscal,6,Saturday,2000,19,200019,5,20005,2,20002
2014-09-11,Fiscal,4,Thursday,2014,37,201437,9,20149,3,20143
2021-04-09,Fiscal,5,Friday,2021,14,202114,4,20214,2,20212
2008-09-04,Fiscal,4,Thursday,2008,36,200836,9,20089,3,20083
2014-01-11,Fiscal,6,Saturday,2014,2,201402,1,20141,1,20141
2013-02-12,Fiscal,2,Tuesday,2013,7,201307,2,20132,1,20131
2021-02-25,Fiscal,4,Thursday,2021,8,202108,2,20212,1,20211
2005-07-21,Fiscal,4,Thursday,2005,29,200529,7,20057,3,20053
2014-01-28,Fiscal,2,Tuesday,2014,5,201405,1,20141,1,20141
2009-01-17,Fiscal,6,Saturday,2009,3,200903,1,20091,1,20091
2022-10-23,Fiscal,0,Sunday,2022,43,202243,10,202210,4,20224
2009-04-27,Fiscal,1,Monday,2009,18,200918,4,20094,2,20092
2016-10-03,Fiscal,1,Monday,2016,40,201640,10,201610,4,20164
2009-09-22,Fiscal,2,Tuesday,2009,39,200939,9,20099,3,20093
2025-06-16,Fiscal,1,Monday,2025,25,202525,6,20256,2,20252
2008-04-27,Fiscal,0,Sunday,2008,18,200818,4,20084,2,20082
2005-07-23,Fiscal,6,Saturday,2005,29,200529,7,20057,3,20053
2022-08-04,Fiscal,4,Thursday,2022,31,202231,7,20227,3,20223
2018-09-30,Fiscal,0,Sunday,2018,40,201840,10,201810,4,20184
2018-03-04,Fiscal,0,Sunday,2018,10,201810,3,20183,1,20181
2014-10-09,Fiscal,4,Thursday,2014,41,201441,10,201410,4,20144
2015-11-08,Fiscal,0,Sunday,2015,46,201546,11,201511,4,20154
2024-01-02,Fiscal,2,Tuesday,2024,1,202401,1,20241,1,20241
2003-10-23,Fiscal,4,Thursday,2003,43,200343,10,200310,4,20034
2013-05-16,Fiscal,4,Thursday,2013,20,201320,5,20135,2,20132
2009-02-07,Fiscal,6,Saturday,2009,6,200906,2,20092,1,20091
2020-04-15,Fiscal,3,Wednesday,2020,16,202016,4,20204,2,20202
2020-12-20,Fiscal,0,Sunday,2020,52,202052,12,202012,4,20204
2004-05-17,Fiscal,1,Monday,2004,21,200421,5,20045,2,20042
2013-09-08,Fiscal,0,Sunday,2013,37,201337,9,20139,3,20133
2012-11-24,Fiscal,6,Saturday,2012,47,201247,11,201211,4,20124
2009-01-24,Fiscal,6,Saturday,2009,4,200904,1,20091,1,20091
2012-01-29,Fiscal,0,Sunday,2012,5,201205,1,20121,1,20121
2015-04-11,Fiscal,6,Saturday,2015,15,201515,4,20154,2,20152
2023-05-10,Fiscal,3,Wednesday,2023,19,202319,5,20235,2,20232
2026-12-17,Fiscal,4,Thursday,2026,51,202651,12,202612,4,20264
2005-10-07,Fiscal,5,Friday,2005,40,200540,10,200510,4,20054
2008-01-22,Fiscal,2,Tuesday,2008,4,200804,1,20081,1,20081
2009-03-30,Fiscal,1,Monday,2009,14,200914,4,20094,2,20092
2022-01-30,Fiscal,0,Sunday,2022,5,202205,1,20221,1,20221
2000-10-28,Fiscal,6,Saturday,2000,44,200044,11,200011,4,20004
2010-02-24,Fiscal,3,Wednesday,2010,8,201008,2,20102,1,20101
2012-10-31,Fiscal,3,Wednesday,2012,44,201244,10,201210,4,20124
2023-12-04,Fiscal,1,Monday,2023,49,202349,12,202312,4,20234
1999-06-24,Fiscal,4,Thursday,1999,26,199926,6,19996,2,19992
2016-10-26,Fiscal,3,Wednesday,2016,43,201643,10,201610,4,20164
2019-01-20,Fiscal,0,Sunday,2019,4,201904,1,20191,1,20191
2026-12-27,Fiscal,0,Sunday,2026,53,202653,12,202612,4,20264
2008-01-24,Fiscal,4,Thursday,2008,4,200804,1,20081,1,20081
2012-01-10,Fiscal,2,Tuesday,2012,2,201202,1,20121,1,20121
2012-09-24,Fiscal,1,Monday,2012,39,201239,9,20129,3,20123
2011-09-13,Fiscal,2,Tuesday,2011,37,201137,9,20119,3,20113
2018-12-07,Fiscal,5,Friday,2018,49,201849,12,201812,4,20184
2009-12-13,Fiscal,0,Sunday,2009,51,200951,12,200912,4,20094
2009-02-15,Fiscal,0,Sunday,2009,8,200908,2,20092,1,20091
2021-06-09,Fiscal,3,Wednesday,2021,23,202123,6,20216,2,20212
2024-08-04,Fiscal,0,Sunday,2024,32,202432,8,20248,3,20243
2018-12-26,Fiscal,3,Wednesday,2018,52,201852,12,201812,4,20184
2016-10-14,Fiscal,5,Friday,2016,41,201641,10,201610,4,20164
2020-05-02,Fiscal,6,Saturday,2020,18,202018,4,20204,2,20202
2025-12-28,Fiscal,0,Sunday,2026,1,202601,1,20261,1,20261
2003-12-14,Fiscal,0,Sunday,2003,51,200351,12,200312,4,20034
2015-10-16,Fiscal,5,Friday,2015,42,201542,10,201510,4,20154
2013-02-15,Fiscal,5,Friday,2013,7,201307,2,20132,1,20131
2022-01-29,Fiscal,6,Saturday,2022,4,202204,1,20221,1,20221
2008-12-11,Fiscal,4,Thursday,2008,50,200850,12,200812,4,20084
2012-01-09,Fiscal,1,Monday,2012,2,201202,1,20121,1,20121
2014-07-24,Fiscal,4,Thursday,2014,30,201430,7,20147,3,20143
2010-05-02,Fiscal,0,Sunday,2010,18,201018,4,20104,2,20102
2026-01-23,Fiscal,5,Friday,2026,4,202604,1,20261,1,20261
2005-11-01,Fiscal,2,Tuesday,2005,44,200544,10,200510,4,20054
2011-04-29,Fiscal,5,Friday,2011,17,201117,4,20114,2,20112
2004-05-09,Fiscal,0,Sunday,2004,20,200420,5,20045,2,20042
2006-06-27,Fiscal,2,Tuesday,2006,26,200626,6,20066,2,20062
2011-03-29,Fiscal,2,Tuesday,2011,13,201113,3,20113,1,20111
2005-03-10,Fiscal,4,Thursday,2005,10,200510,3,20053,1,20051
2011-09-03,Fiscal,6,Saturday,2011,35,201135,8,20118,3,20113
2026-04-27,Fiscal,1,Monday,2026,18,202618,4,20264,2,20262
2008-06-08,Fiscal,0,Sunday,2008,24,200824,6,20086,2,20082
2012-03-02,Fiscal,5,Friday,2012,9,201209,2,20122,1,20121
2015-01-20,Fiscal,2,Tuesday,2015,4,201504,1,20151,1,20151
2007-10-19,Fiscal,5,Friday,2007,42,200742,10,200710,4,20074
2026-07-31,Fiscal,5,Friday,2026,31,202631,7,20267,3,20263
1999-02-28,Fiscal,0,Sunday,1999,10,199910,3,19993,1,19991
2013-08-28,Fiscal,3,Wednesday,2013,35,201335,8,20138,3,20133
2012-08-15,Fiscal,3,Wednesday,2012,33,201233,8,20128,3,20123
2013-04-06,Fiscal,6,Saturday,2013,14,201314,4,20134,2,20132
2023-04-15,Fiscal,6,Saturday,2023,15,202315,4,20234,2,20232
1998-07-02,Fiscal,4,Thursday,1998,27,199827,7,19987,3,19983
1998-11-05,Fiscal,4,Thursday,1998,45,199845,11,199811,4,19984
1998-09-18,Fiscal,5,Friday,1998,38,199838,9,19989,3,19983
1998-12-21,Fiscal,1,Monday,1998,52,199852,12,199812,4,19984
1998-11-19,Fiscal,4,Thursday,1998,47,199847,11,199811,4,19984
1998-02-17,Fiscal,2,Tuesday,1998,8,199808,2,19982,1,19981
1998-09-06,Fiscal,0,Sunday,1998,37,199837,9,19989,3,19983
1998-01-14,Fiscal,3,Wednesday,1998,3,199803,1,19981,1,19981
2007-06-11,Fiscal,1,Monday,2007,24,200724,6,20076,2,20072
2011-01-27,Fiscal,4,Thursday,2011,4,201104,1,20111,1,20111
2017-12-07,Fiscal,4,Thursday,2017,49,201749,12,201712,4,20174
2019-06-17,Fiscal,1,Monday,2019,25,201925,6,20196,2,20192
2024-08-23,Fiscal,5,Friday,2024,34,202434,8,20248,3,20243
2006-06-06,Fiscal,2,Tuesday,2006,23,200623,6,20066,2,20062
2013-10-08,Fiscal,2,Tuesday,2013,41,201341,10,201310,4,20134
2015-05-05,Fiscal,2,Tuesday,2015,19,201519,5,20155,2,20152
2022-01-10,Fiscal,1,Monday,2022,2,202202,1,20221,1,20221
2006-11-24,Fiscal,5,Friday,2006,47,200647,11,200611,4,20064
1999-07-10,Fiscal,6,Saturday,1999,28,199928,7,19997,3,19993
2020-04-21,Fiscal,2,Tuesday,2020,17,202017,4,20204,2,20202
2023-02-03,Fiscal,5,Friday,2023,5,202305,1,20231,1,20231
2007-02-06,Fiscal,2,Tuesday,2007,6,200706,2,20072,1,20071
2013-12-24,Fiscal,2,Tuesday,2013,52,201352,12,201312,4,20134
2016-12-22,Fiscal,4,Thursday,2016,51,201651,12,201612,4,20164
2004-08-30,Fiscal,1,Monday,2004,36,200436,9,20049,3,20043
2026-10-31,Fiscal,6,Saturday,2026,44,202644,10,202610,4,20264
2008-05-27,Fiscal,2,Tuesday,2008,22,200822,5,20085,2,20082
2013-10-23,Fiscal,3,Wednesday,2013,43,201343,10,201310,4,20134
2005-03-19,Fiscal,6,Saturday,2005,11,200511,3,20053,1,20051
2021-08-02,Fiscal,1,Monday,2021,31,202131,7,20217,3,20213
2026-12-15,Fiscal,2,Tuesday,2026,51,202651,12,202612,4,20264
2005-06-07,Fiscal,2,Tuesday,2005,23,200523,6,20056,2,20052
2017-03-22,Fiscal,3,Wednesday,2017,12,201712,3,20173,1,20171
2012-11-10,Fiscal,6,Saturday,2012,45,201245,11,201211,4,20124
2020-12-30,Fiscal,3,Wednesday,2020,53,202053,12,202012,4,20204
2005-11-14,Fiscal,1,Monday,2005,46,200546,11,200511,4,20054
2000-06-30,Fiscal,5,Friday,2000,27,200027,7,20007,3,20003
2002-12-01,Fiscal,0,Sunday,2002,49,200249,12,200212,4,20024
2021-12-18,Fiscal,6,Saturday,2021,50,202150,12,202112,4,20214
2007-09-07,Fiscal,5,Friday,2007,36,200736,9,20079,3,20073
2016-09-29,Fiscal,4,Thursday,2016,39,201639,9,20169,3,20163
2013-03-15,Fiscal,5,Friday,2013,11,201311,3,20133,1,20131
2023-02-21,Fiscal,2,Tuesday,2023,8,202308,2,20232,1,20231
2006-08-15,Fiscal,2,Tuesday,2006,33,200633,8,20068,3,20063
2011-02-27,Fiscal,0,Sunday,2011,9,201109,2,20112,1,20111
2007-11-23,Fiscal,5,Friday,2007,47,200747,11,200711,4,20074
2011-06-28,Fiscal,2,Tuesday,2011,26,201126,6,20116,2,20112
2005-10-16,Fiscal,0,Sunday,2005,42,200542,10,200510,4,20054
2008-04-14,Fiscal,1,Monday,2008,16,200816,4,20084,2,20082
2007-02-19,Fiscal,1,Monday,2007,8,200708,2,20072,1,20071
2011-10-11,Fiscal,2,Tuesday,2011,41,201141,10,201110,4,20114
2024-06-29,Fiscal,6,Saturday,2024,26,202426,6,20246,2,20242
1999-03-27,Fiscal,6,Saturday,1999,13,199913,3,19993,1,19991
2011-04-24,Fiscal,0,Sunday,2011,17,201117,4,20114,2,20112
2013-01-27,Fiscal,0,Sunday,2013,5,201305,1,20131,1,20131
2021-07-30,Fiscal,5,Friday,2021,30,202130,7,20217,3,20213
2003-10-31,Fiscal,5,Friday,2003,44,200344,10,200310,4,20034
2003-09-13,Fiscal,6,Saturday,2003,37,200337,9,20039,3,20033
2015-01-07,Fiscal,3,Wednesday,2015,2,201502,1,20151,1,20151
2021-07-26,Fiscal,1,Monday,2021,30,202130,7,20217,3,20213
2006-06-21,Fiscal,3,Wednesday,2006,25,200625,6,20066,2,20062
2013-08-24,Fiscal,6,Saturday,2013,34,201334,8,20138,3,20133
2007-02-25,Fiscal,0,Sunday,2007,9,200709,2,20072,1,20071
2021-12-19,Fiscal,0,Sunday,2021,51,202151,12,202112,4,20214
2020-02-29,Fiscal,6,Saturday,2020,9,202009,2,20202,1,20201
2011-11-16,Fiscal,3,Wednesday,2011,46,201146,11,201111,4,20114
2001-04-07,Fiscal,6,Saturday,2001,14,200114,4,20014,2,20012
2021-10-12,Fiscal,2,Tuesday,2021,41,202141,10,202110,4,20214
2025-02-04,Fiscal,2,Tuesday,2025,6,202506,2,20252,1,20251
2002-09-08,Fiscal,0,Sunday,2002,37,200237,9,20029,3,20023
2003-06-03,Fiscal,2,Tuesday,2003,23,200323,6,20036,2,20032
2021-09-21,Fiscal,2,Tuesday,2021,38,202138,9,20219,3,20213
2017-01-29,Fiscal,0,Sunday,2017,5,201705,1,20171,1,20171
2017-11-25,Fiscal,6,Saturday,2017,47,201747,11,201711,4,20174
2012-06-22,Fiscal,5,Friday,2012,25,201225,6,20126,2,20122
2026-11-27,Fiscal,5,Friday,2026,48,202648,11,202611,4,20264
2004-06-09,Fiscal,3,Wednesday,2004,24,200424,6,20046,2,20042
2010-05-29,Fiscal,6,Saturday,2010,21,201021,5,20105,2,20102
2015-03-24,Fiscal,2,Tuesday,2015,13,201513,3,20153,1,20151
2020-06-01,Fiscal,1,Monday,2020,23,202023,6,20206,2,20202
2026-12-09,Fiscal,3,Wednesday,2026,50,202650,12,202612,4,20264
2006-11-05,Fiscal,0,Sunday,2006,45,200645,11,200611,4,20064
2019-02-21,Fiscal,4,Thursday,2019,8,201908,2,20192,1,20191
2021-09-12,Fiscal,0,Sunday,2021,37,202137,9,20219,3,20213
2024-12-27,Fiscal,5,Friday,2024,52,202452,12,202412,4,20244
2008-06-29,Fiscal,0,Sunday,2008,27,200827,7,20087,3,20083
2019-03-16,Fiscal,6,Saturday,2019,11,201911,3,20193,1,20191
2021-03-01,Fiscal,1,Monday,2021,9,202109,2,20212,1,20211
2003-08-08,Fiscal,5,Friday,2003,32,200332,8,20038,3,20033
2013-08-06,Fiscal,2,Tuesday,2013,32,201332,8,20138,3,20133
2016-07-09,Fiscal,6,Saturday,2016,27,201627,7,20167,3,20163
2010-08-07,Fiscal,6,Saturday,2010,31,201031,7,20107,3,20103
2026-09-03,Fiscal,4,Thursday,2026,36,202636,9,20269,3,20263
2018-07-09,Fiscal,1,Monday,2018,28,201828,7,20187,3,20183
2012-03-15,Fiscal,4,Thursday,2012,11,201211,3,20123,1,20121
2007-08-25,Fiscal,6,Saturday,2007,34,200734,8,20078,3,20073
2019-01-18,Fiscal,5,Friday,2019,3,201903,1,20191,1,20191
2023-12-19,Fiscal,2,Tuesday,2023,51,202351,12,202312,4,20234
2012-02-21,Fiscal,2,Tuesday,2012,8,201208,2,20122,1,20121
2008-09-30,Fiscal,2,Tuesday,2008,40,200840,10,200810,4,20084
2012-05-16,Fiscal,3,Wednesday,2012,20,201220,5,20125,2,20122
2026-09-01,Fiscal,2,Tuesday,2026,36,202636,9,20269,3,20263
2004-10-13,Fiscal,3,Wednesday,2004,42,200442,10,200410,4,20044
2016-07-31,Fiscal,0,Sunday,2016,31,201631,7,20167,3,20163
2012-10-22,Fiscal,1,Monday,2012,43,201243,10,201210,4,20124
2008-12-09,Fiscal,2,Tuesday,2008,50,200850,12,200812,4,20084
2026-09-22,Fiscal,2,Tuesday,2026,39,202639,9,20269,3,20263
2012-04-20,Fiscal,5,Friday,2012,16,201216,4,20124,2,20122
2013-02-20,Fiscal,3,Wednesday,2013,8,201308,2,20132,1,20131
2021-06-19,Fiscal,6,Saturday,2021,24,202124,6,20216,2,20212
2024-10-29,Fiscal,2,Tuesday,2024,44,202444,10,202410,4,20244
2000-09-01,Fiscal,5,Friday,2000,36,200036,9,20009,3,20003
2014-07-08,Fiscal,2,Tuesday,2014,28,201428,7,20147,3,20143
2013-01-30,Fiscal,3,Wednesday,2013,5,201305,1,20131,1,20131
2025-04-09,Fiscal,3,Wednesday,2025,15,202515,4,20254,2,20252
2018-08-22,Fiscal,3,Wednesday,2018,34,201834,8,20188,3,20183
2012-04-27,Fiscal,5,Friday,2012,17,201217,4,20124,2,20122
2004-12-24,Fiscal,5,Friday,2004,52,200452,12,200412,4,20044
2021-06-03,Fiscal,4,Thursday,2021,22,202122,5,20215,2,20212
2024-10-22,Fiscal,2,Tuesday,2024,43,202443,10,202410,4,20244
2002-02-13,Fiscal,3,Wednesday,2002,7,200207,2,20022,1,20021
2002-09-02,Fiscal,1,Monday,2002,36,200236,9,20029,3,20023
2012-10-26,Fiscal,5,Friday,2012,43,201243,10,201210,4,20124
2021-04-24,Fiscal,6,Saturday,2021,16,202116,4,20214,2,20212
2004-10-23,Fiscal,6,Saturday,2004,43,200443,10,200410,4,20044
2010-03-03,Fiscal,3,Wednesday,2010,9,201009,2,20102,1,20101
2015-01-12,Fiscal,1,Monday,2015,3,201503,1,20151,1,20151
2019-06-24,Fiscal,1,Monday,2019,26,201926,6,20196,2,20192
1999-02-13,Fiscal,6,Saturday,1999,7,199907,2,19992,1,19991
2012-04-02,Fiscal,1,Monday,2012,14,201214,4,20124,2,20122
2016-07-18,Fiscal,1,Monday,2016,29,201629,7,20167,3,20163
2023-07-28,Fiscal,5,Friday,2023,30,202330,7,20237,3,20233
2024-12-13,Fiscal,5,Friday,2024,50,202450,12,202412,4,20244
2003-02-15,Fiscal,6,Saturday,2003,7,200307,2,20032,1,20031
2013-06-03,Fiscal,1,Monday,2013,23,201323,6,20136,2,20132
2017-05-14,Fiscal,0,Sunday,2017,20,201720,5,20175,2,20172
2014-06-06,Fiscal,5,Friday,2014,23,201423,6,20146,2,20142
2026-10-30,Fiscal,5,Friday,2026,44,202644,10,202610,4,20264
2004-10-25,Fiscal,1,Monday,2004,44,200444,10,200410,4,20044
2015-11-22,Fiscal,0,Sunday,2015,48,201548,11,201511,4,20154
2007-01-14,Fiscal,0,Sunday,2007,3,200703,1,20071,1,20071
2023-05-29,Fiscal,1,Monday,2023,22,202322,5,20235,2,20232
2026-11-26,Fiscal,4,Thursday,2026,48,202648,11,202611,4,20264
2015-10-10,Fiscal,6,Saturday,2015,41,201541,10,201510,4,20154
2007-10-08,Fiscal,1,Monday,2007,41,200741,10,200710,4,20074
2011-10-24,Fiscal,1,Monday,2011,43,201143,10,201110,4,20114
2024-01-19,Fiscal,5,Friday,2024,3,202403,1,20241,1,20241
2007-11-13,Fiscal,2,Tuesday,2007,46,200746,11,200711,4,20074
2011-06-29,Fiscal,3,Wednesday,2011,26,201126,6,20116,2,20112
2001-05-27,Fiscal,0,Sunday,2001,22,200122,6,20016,2,20012
2022-08-10,Fiscal,3,Wednesday,2022,32,202232,8,20228,3,20223
2020-02-17,Fiscal,1,Monday,2020,8,202008,2,20202,1,20201
2014-02-15,Fiscal,6,Saturday,2014,7,201407,2,20142,1,20141
2013-04-01,Fiscal,1,Monday,2013,14,201314,4,20134,2,20132
2019-06-18,Fiscal,2,Tuesday,2019,25,201925,6,20196,2,20192
2024-01-28,Fiscal,0,Sunday,2024,5,202405,1,20241,1,20241
2000-04-07,Fiscal,5,Friday,2000,15,200015,4,20004,2,20002
2010-09-23,Fiscal,4,Thursday,2010,38,201038,9,20109,3,20103
2012-07-03,Fiscal,2,Tuesday,2012,27,201227,7,20127,3,20123
2007-03-11,Fiscal,0,Sunday,2007,11,200711,3,20073,1,20071
2023-09-01,Fiscal,5,Friday,2023,35,202335,8,20238,3,20233
2001-06-28,Fiscal,4,Thursday,2001,26,200126,6,20016,2,20012
2010-10-24,Fiscal,0,Sunday,2010,43,201043,10,201010,4,20104
2014-01-31,Fiscal,5,Friday,2014,5,201405,1,20141,1,20141
2019-12-18,Fiscal,3,Wednesday,2019,51,201951,12,201912,4,20194
2025-02-26,Fiscal,3,Wednesday,2025,9,202509,2,20252,1,20251
2000-02-28,Fiscal,1,Monday,2000,10,200010,3,20003,1,20001
2003-12-15,Fiscal,1,Monday,2003,51,200351,12,200312,4,20034
2008-06-03,Fiscal,2,Tuesday,2008,23,200823,6,20086,2,20082
2004-05-10,Fiscal,1,Monday,2004,20,200420,5,20045,2,20042
2024-04-29,Fiscal,1,Monday,2024,18,202418,4,20244,2,20242
2007-04-23,Fiscal,1,Monday,2007,17,200717,4,20074,2,20072
2012-07-15,Fiscal,0,Sunday,2012,29,201229,7,20127,3,20123
1999-08-11,Fiscal,3,Wednesday,1999,33,199933,8,19998,3,19993
2022-05-24,Fiscal,2,Tuesday,2022,21,202221,5,20225,2,20222
2016-05-13,Fiscal,5,Friday,2016,19,201619,5,20165,2,20162
2008-01-26,Fiscal,6,Saturday,2008,4,200804,1,20081,1,20081
2005-03-08,Fiscal,2,Tuesday,2005,10,200510,3,20053,1,20051
2009-12-07,Fiscal,1,Monday,2009,50,200950,12,200912,4,20094
2022-12-14,Fiscal,3,Wednesday,2022,50,202250,12,202212,4,20224
2016-03-13,Fiscal,0,Sunday,2016,11,201611,3,20163,1,20161
2001-11-16,Fiscal,5,Friday,2001,46,200146,11,200111,4,20014
2014-04-30,Fiscal,3,Wednesday,2014,18,201418,4,20144,2,20142
2001-11-10,Fiscal,6,Saturday,2001,45,200145,11,200111,4,20014
2025-08-05,Fiscal,2,Tuesday,2025,32,202532,8,20258,3,20253
2002-02-15,Fiscal,5,Friday,2002,7,200207,2,20022,1,20021
2013-05-12,Fiscal,0,Sunday,2013,20,201320,5,20135,2,20132
2010-08-25,Fiscal,3,Wednesday,2010,34,201034,8,20108,3,20103
2005-02-16,Fiscal,3,Wednesday,2005,7,200507,2,20052,1,20051
2025-09-15,Fiscal,1,Monday,2025,38,202538,9,20259,3,20253
2002-01-26,Fiscal,6,Saturday,2002,4,200204,1,20021,1,20021
2015-10-26,Fiscal,1,Monday,2015,44,201544,10,201510,4,20154
